LoanId,LoanType,RunDt,LoanStatus,CurrentPrincipalBalanceAmt,InvestorId,DelinquentPaymentCount,InterestPaidToDt,PropertyState,Source,SETTLE_DATE,DAYS360_DAYS,ACCRUED_INTEREST,price_b1 X UPB,(price_b1 X UPB) + Accrued Interest,price_b1,price_b3,price_b7,price_b4,price_b6,price_b5,price_b3 X UPB,price_b7 X UPB,price_b4 X UPB,price_b6 X UPB,price_b5 X UPB,FLAG_B1,FLAG_B2,FLAG_B3,FLAG_B7,FLAG_B4,FLAG_A1,FLAG_A2,FLAG_B5,NEC_B1,NEC_B2,NEC_B3,NEC_B7,NEC_B4,NEC_B6,NEC_B8,NEC_B5,TIMES_ALLOCATED,TOTAL_VA_USDA,MAX_NEC,Pool,POOL_CD_UPB,POOL_AB_UPB,price_b6 x POOL_AB_UPB,DelinquentPaymentCount x UPB,b6_pool1_upb,price_b6 x b6_pool1_upb,b6_pool2_upb,price_b6 x b6_pool2_upb,b6_Pool_Flag,Flag,Original_Variable,B1_ALLOCATION,B2_ALLOCATION,B3_ALLOCATION,B7_ALLOCATION,B4_ALLOCATION,B6_ALLOCATION,B8_ALLOCATION,B5_ALLOCATION
488,USDA,1/14/2022,Foreclosure,110729.91,430,4,9/1/2021,MI,GNMA,2/1/2022,150,1384.123875,109608.4346,110992.5584,0.989871974,0,0,0.996971006,0,0,0,0,110394.5097,0,0,0,0,0,0,0,0,0,0,-985.16,0,0,0,-199.08,0,0,0,0,110729.91,NONE,A,0,110729.91,0,442919.64,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
489,USDA,1/14/2022,60 Days Delinquent,97470.18,460,3,10/1/2021,OK,GNMA,2/1/2022,120,974.7018,97024.64633,97999.34813,0.995429026,0.983011774,0,0.999480386,0,0,95814.33452,0,97419.53317,0,0,0,0,0,0,0,0,0,0,-572.51,0,-1782.82,0,-177.62,0,0,0,0,97470.18,NONE,A,0,97470.18,0,292410.54,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
490,USDA,1/14/2022,120 Days Delinquent,43671.32,430,8,5/1/2021,IL,GNMA,2/1/2022,270,982.6047,43137.98896,44120.59366,0.987787613,0,0,0.991512603,0,0,0,0,43300.66419,0,0,0,0,0,0,0,0,0,0,-458.79,0,0,0,-296.12,0,0,0,0,43671.32,NONE,A,0,43671.32,0,349370.56,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
491,USDA,1/14/2022,120 Days Delinquent,92854.6,460,13,12/1/2020,AL,GNMA,2/1/2022,420,3249.911,0,3249.911,0,0.98469071,0,0.973317507,0,0,91433.062,0,90377.00782,0,0,0,0,0,0,0,0,0,0,0,0,-1236.01,0,-2292.06,0,0,0,0,92854.6,NONE,D,92854.6,0,0,1207109.8,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
492,USDA,1/14/2022,Foreclosure,308314.92,460,3,10/1/2021,MA,GNMA,2/1/2022,120,3083.1492,307349.8047,310432.9539,0.996869709,0,0,0.999385744,0,0,0,0,308125.5356,0,0,0,0,0,0,0,0,0,0,-1445.17,0,0,0,-669.44,0,0,0,0,308314.92,NONE,A,0,308314.92,0,924944.76,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
493,USDA,1/14/2022,120 Days Delinquent,124172.26,460,10,3/1/2021,NY,GNMA,2/1/2022,330,3414.73715,122862.6021,126277.3393,0.989452895,0.983716593,0,0.988017581,0,0,122150.3125,0,122684.3759,0,0,0,0,0,0,0,0,0,0,-1713.54,0,-2425.83,0,-1891.76,0,0,0,0,124172.26,NONE,D,124172.26,0,0,1241722.6,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
494,USDA,1/14/2022,Foreclosure,117710.45,460,5,8/1/2021,GA,GNMA,2/1/2022,180,1765.65675,0,1765.65675,0,0,0,0.999814136,0,0,0,0,117688.5718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-308.82,0,0,0,0,117710.45,NONE,A,0,117710.45,0,588552.25,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
495,USDA,1/14/2022,60 Days Delinquent,122655.31,460,3,10/1/2021,NC,GNMA,2/1/2022,120,1226.5531,122292.9715,123519.5246,0.99704588,0.979149465,0,0.999411693,0,0,120097.8811,0,122583.151,0,0,0,0,0,0,0,0,0,0,-495.95,0,-2691.04,0,-205.77,0,0,0,0,122655.31,NONE,A,0,122655.31,0,367965.93,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
496,USDA,1/14/2022,120 Days Delinquent,133973,460,24,1/1/2020,CO,GNMA,2/1/2022,750,8373.3125,133383.7429,141757.0554,0.995601673,0.988668444,0,0.986052255,0,0,132454.8775,0,132104.3788,0,0,0,0,0,0,0,0,0,0,-883.87,0,-1812.73,0,-2163.23,0,0,0,0,133973,NONE,D,133973,0,0,3215352,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
497,USDA,1/14/2022,120 Days Delinquent,151421.17,426,8,5/1/2021,LA,GNMA,2/1/2022,270,3406.976325,150790.8768,154197.8531,0.995837483,0.988731243,0,1.003037967,0,0,149714.8416,0,151881.1825,0,0,0,0,0,0,0,0,0,0,-1529.23,0,-2605.27,0,-438.93,0,0,0,0,151421.17,NONE,A,0,151421.17,0,1211369.36,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
498,USDA,1/14/2022,60 Days Delinquent,126463.95,430,3,10/1/2021,AR,GNMA,2/1/2022,120,1264.6395,125852.6935,127117.333,0.995166555,0.977831774,0,0.997548067,0,0,123660.4686,0,126153.8688,0,0,0,0,0,0,0,0,0,0,-484.39,0,-2676.61,0,-183.21,0,0,0,0,126463.95,NONE,A,0,126463.95,0,379391.85,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
499,USDA,1/14/2022,60 Days Delinquent,81089.73,460,3,10/1/2021,NC,GNMA,2/1/2022,120,810.8973,80788.4537,81599.351,0.996284655,0.982420885,0,0.99910485,0,0,79664.24432,0,81017.1425,0,0,0,0,0,0,0,0,0,0,-389.4,0,-1513.61,0,-160.71,0,0,0,0,81089.73,NONE,A,0,81089.73,0,243269.19,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
500,USDA,1/14/2022,60 Days Delinquent,100943.75,422,3,10/1/2021,IN,GNMA,2/1/2022,120,1177.677083,100933.2971,102110.9742,0.999896449,0.982499777,0,1.006522742,0,0,99177.21191,0,101602.18,0,0,0,0,0,0,1,0,0,0,-74.78,0,-1830.86,0,594.11,0,0,0,1,100943.75,NEC_B4,A,0,100943.75,0,302831.25,0,0,0,0,UNK,1,B4_Selector_500,0,0,0,0,1,0,0,0
501,USDA,1/14/2022,Foreclosure,134736.35,460,26,11/1/2019,GA,GNMA,2/1/2022,810,9094.703625,0,9094.703625,0,0.99028916,0,0.945946608,0,0,133427.9469,0,127453.3933,0,0,0,0,0,0,0,0,0,0,0,0,-107.26,0,-6081.82,0,0,0,0,134736.35,NONE,D,134736.35,0,0,3503145.1,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
502,USDA,1/14/2022,Foreclosure,120603.83,460,36,1/1/2019,VA,GNMA,2/1/2022,1110,11155.85428,120639.7414,131795.5956,1.000297763,0.984474586,0,1.002461779,0,0,118731.4056,0,120900.73,0,0,0,0,0,0,0,0,0,0,-926.93,0,-2835.27,0,-665.95,0,0,0,0,120603.83,NONE,D,120603.83,0,0,4341737.88,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
503,USDA,1/14/2022,120 Days Delinquent,159334.31,425,9,4/1/2021,IL,GNMA,2/1/2022,300,3983.35775,157451.8128,161435.1706,0.988185237,0.979568975,0,0.993942997,0,0,156078.9467,0,158369.2215,0,0,0,0,0,0,0,0,0,0,-1900.66,0,-3273.53,0,-983.26,0,0,0,0,159334.31,NONE,A,0,159334.31,0,1434008.79,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
504,USDA,1/14/2022,Foreclosure,280959.64,460,38,11/1/2018,LA,GNMA,2/1/2022,1170,27393.5649,280011.2973,307404.8622,0.99662463,0.983853664,0,1.004596658,0,0,276423.1712,0,282251.1153,0,0,0,0,0,0,0,0,0,0,-3682.7,0,-7270.83,0,-1442.88,0,0,0,0,280959.64,NONE,D,280959.64,0,0,10676466.32,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
505,USDA,1/14/2022,120 Days Delinquent,127748.67,430,5,8/1/2021,LA,GNMA,2/1/2022,180,1916.23005,127601.3172,129517.5473,0.998846542,0.98507312,0,0.99779039,0,0,125841.7809,0,127466.3952,0,0,0,0,0,0,0,0,0,0,-767.39,0,-2526.93,0,-902.31,0,0,0,0,127748.67,NONE,A,0,127748.67,0,638743.35,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
506,USDA,1/14/2022,120 Days Delinquent,103388.02,460,8,5/1/2021,WI,GNMA,2/1/2022,270,2326.23045,103154.9751,105481.2056,0.99774592,0.980149233,0,0.996449767,0,0,101335.6885,0,103020.9685,0,0,0,0,0,0,0,0,0,0,-617.19,0,-2436.48,0,-751.2,0,0,0,0,103388.02,NONE,A,0,103388.02,0,827104.16,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
507,USDA,1/14/2022,120 Days Delinquent,95738.47,430,14,11/1/2020,AL,GNMA,2/1/2022,450,3590.192625,0,3590.192625,0,0,0,0.997226652,0,0,0,0,95472.9539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-453.59,0,0,0,0,95738.47,NONE,D,95738.47,0,0,1340338.58,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
508,USDA,1/14/2022,120 Days Delinquent,111729.75,408,9,4/1/2021,AZ,GNMA,2/1/2022,300,2793.24375,111610.7626,114404.0063,0.998935043,0.981808238,0,0.981613534,0,0,109697.1889,0,109675.4348,0,0,0,0,0,0,0,0,0,0,-103.65,0,-2017.22,0,-2038.97,0,0,0,0,111729.75,NONE,A,0,111729.75,0,1005567.75,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
509,USDA,1/14/2022,120 Days Delinquent,79155.73,430,10,3/1/2021,NC,GNMA,2/1/2022,330,2176.782575,78904.74416,81081.52674,0.996829215,0.98381252,0,0.98794116,0,0,77874.39821,0,78201.20375,0,0,0,0,0,0,0,0,0,0,-240.91,0,-1271.26,0,-944.45,0,0,0,0,79155.73,NONE,D,79155.73,0,0,791557.3,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
510,USDA,1/14/2022,120 Days Delinquent,71940.24,430,18,7/1/2020,AL,GNMA,2/1/2022,570,3417.1614,0,3417.1614,0,0.967150244,0,0.964037186,0,0,69577.02065,0,69353.06656,0,0,0,0,0,0,0,0,0,0,0,0,-1787.87,0,-2011.82,0,0,0,0,71940.24,NONE,D,71940.24,0,0,1294924.32,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
511,USDA,1/14/2022,60 Days Delinquent,134816.27,425,3,10/1/2021,IL,GNMA,2/1/2022,120,1348.1627,133582.8577,134931.0204,0.990851162,0.975926392,0,0.996774846,0,0,131570.756,0,134381.4668,0,0,0,0,0,0,0,0,0,0,-1206.43,0,-3218.53,0,-407.82,0,0,0,0,134816.27,NONE,A,0,134816.27,0,404448.81,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
512,USDA,1/14/2022,120 Days Delinquent,86921.45,422,15,10/1/2020,GA,GNMA,2/1/2022,480,4056.334333,0,4056.334333,0,0,0,0.961844584,0,0,0,0,83604.92592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2821.21,0,0,0,0,86921.45,NONE,D,86921.45,0,0,1303821.75,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
513,USDA,1/14/2022,60 Days Delinquent,71156.17,460,3,10/1/2021,TN,GNMA,2/1/2022,120,711.5617,70853.3589,71564.9206,0.995744415,0.9793749,0,0.998589892,0,0,69688.56691,0,71055.83208,0,0,0,0,0,0,0,0,0,0,-311.9,0,-1476.69,0,-109.43,0,0,0,0,71156.17,NONE,A,0,71156.17,0,213468.51,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
514,USDA,1/14/2022,120 Days Delinquent,153403.64,407,26,11/1/2019,CA,GNMA,2/1/2022,810,10354.7457,153100.7857,163455.5314,0.998025769,0.986232707,0,0.989578603,0,0,151291.6871,0,151804.9598,0,0,0,0,0,0,0,0,0,0,-848.59,0,-2657.69,0,-2144.42,0,0,0,0,153403.64,NONE,D,153403.64,0,0,3988494.64,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
515,USDA,1/14/2022,120 Days Delinquent,149016.11,430,17,8/1/2020,NJ,GNMA,2/1/2022,540,6705.72495,148481.4309,155187.1558,0.996411938,0.984362315,0,0.989034533,0,0,146685.8431,0,147382.0787,0,0,0,0,0,0,0,0,0,0,-739.56,0,-2535.15,0,-1838.91,0,0,0,0,149016.11,NONE,D,149016.11,0,0,2533273.87,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
516,USDA,1/14/2022,Foreclosure,126512.51,460,31,6/1/2019,IN,GNMA,2/1/2022,960,10121.0008,125842.3635,135963.3643,0.994702923,0.975904622,0,0.998544034,0,0,123464.1432,0,126328.3121,0,0,0,0,0,0,0,0,0,0,-1531.94,0,-3910.16,0,-1045.99,0,0,0,0,126512.51,NONE,D,126512.51,0,0,3921887.81,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
517,USDA,1/14/2022,60 Days Delinquent,127820.17,430,3,10/1/2021,OR,GNMA,2/1/2022,120,1278.2017,127705.8911,128984.0928,0.99910594,0.983438696,0,1.000891902,0,0,125703.3013,0,127934.1731,0,0,0,0,0,0,0,0,0,0,-650.93,0,-2653.52,0,-422.65,0,0,0,0,127820.17,NONE,A,0,127820.17,0,383460.51,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
518,USDA,1/14/2022,120 Days Delinquent,198958.1,419,24,1/1/2020,IN,GNMA,2/1/2022,750,14507.36146,198716.5258,213223.8873,0.998785804,0,0,0.99504301,0,0,0,0,197971.8667,0,0,0,0,0,0,0,0,0,0,-881.43,0,0,0,-1626.08,0,0,0,0,198958.1,NONE,D,198958.1,0,0,4774994.4,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
519,USDA,1/14/2022,120 Days Delinquent,119051.03,460,5,8/1/2021,OH,GNMA,2/1/2022,180,1785.76545,118379.823,120165.5884,0.994362023,0.979217599,0,1.00029902,0,0,116576.8638,0,119086.6286,0,0,0,0,0,0,0,0,0,0,-1159.75,0,-2962.71,0,-452.95,0,0,0,0,119051.03,NONE,A,0,119051.03,0,595255.15,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
520,USDA,1/14/2022,60 Days Delinquent,155745.28,426,3,10/1/2021,IN,GNMA,2/1/2022,120,1557.4528,154865.5793,156423.0321,0.994351671,0.979735019,0,0.999043412,0,0,152589.1049,0,155596.2959,0,0,0,0,0,0,0,0,0,0,-1107.92,0,-3384.39,0,-377.2,0,0,0,0,155745.28,NONE,A,0,155745.28,0,467235.84,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
521,USDA,1/14/2022,Foreclosure,123338.53,405,4,9/1/2021,TN,GNMA,2/1/2022,150,1541.731625,122924.7484,124466.48,0.996645156,0,0,0.999829194,0,0,0,0,123317.463,0,0,0,0,0,0,0,0,0,0,-648.19,0,0,0,-255.48,0,0,0,0,123338.53,NONE,A,0,123338.53,0,493354.12,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
522,USDA,1/14/2022,Foreclosure,115767.76,419,29,8/1/2019,IN,GNMA,2/1/2022,900,10129.679,114488.2007,124617.8797,0.988947188,0,0,0.994525261,0,0,0,0,115133.9617,0,0,0,0,0,0,0,0,0,0,-1003.52,0,0,0,-357.76,0,0,0,0,115767.76,NONE,D,115767.76,0,0,3357265.04,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
523,USDA,1/14/2022,60 Days Delinquent,142863.85,427,3,10/1/2021,OR,GNMA,2/1/2022,120,1428.6385,141837.0958,143265.7343,0.992813058,0,0,0.99894681,0,0,0,0,142713.3872,0,0,0,0,0,0,0,0,0,0,-1469.51,0,0,0,-593.22,0,0,0,0,142863.85,NONE,A,0,142863.85,0,428591.55,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
524,USDA,1/14/2022,Foreclosure,153405.92,460,31,6/1/2019,LA,GNMA,2/1/2022,960,12272.4736,152962.9358,165235.4094,0.997112339,0.981006342,0,1.000967116,0,0,150492.1804,0,153554.2812,0,0,0,0,0,0,0,0,0,0,-1547.32,0,-4018.08,0,-955.98,0,0,0,0,153405.92,NONE,D,153405.92,0,0,4755583.52,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
525,USDA,1/14/2022,120 Days Delinquent,136806.16,408,16,9/1/2020,AR,GNMA,2/1/2022,510,5814.2618,135724.6965,141538.9583,0.992094921,0,0,0.998833102,0,0,0,0,136646.5212,0,0,0,0,0,0,0,0,0,0,-1738.12,0,0,0,-816.3,0,0,0,0,136806.16,NONE,D,136806.16,0,0,2188898.56,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
526,USDA,1/14/2022,120 Days Delinquent,179984.25,430,10,3/1/2021,CO,GNMA,2/1/2022,330,4949.566875,178798.5056,183748.0725,0.993411955,0.975542882,0,0.994624049,0,0,175582.354,0,179016.6635,0,0,0,0,0,0,0,0,0,0,-1204.24,0,-4420.39,0,-986.08,0,0,0,0,179984.25,NONE,D,179984.25,0,0,1799842.5,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
527,USDA,1/14/2022,120 Days Delinquent,95872.27,460,7,6/1/2021,MS,GNMA,2/1/2022,240,1917.4454,0,1917.4454,0,0.981882817,0,0.998990776,0,0,94135.33458,0,95775.51343,0,0,0,0,0,0,0,0,0,0,0,0,-2023.59,0,-383.41,0,0,0,0,95872.27,NONE,A,0,95872.27,0,671105.89,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
528,USDA,1/14/2022,Foreclosure,105322.23,460,29,8/1/2019,MD,GNMA,2/1/2022,900,7899.16725,104630.9191,112530.0864,0.99343623,0.990369414,0,0.990280784,0,0,104307.9152,0,104298.5805,0,0,0,0,0,0,0,0,0,0,-1114,0,-1437.01,0,-1446.34,0,0,0,0,105322.23,NONE,D,105322.23,0,0,3054344.67,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
529,USDA,1/14/2022,60 Days Delinquent,113848.47,460,3,10/1/2021,FL,GNMA,2/1/2022,120,1138.4847,113330.0139,114468.4986,0.995446087,0.979882294,0,0.999027859,0,0,111558.0999,0,113737.7933,0,0,0,0,0,0,0,0,0,0,-673.71,0,-2445.63,0,-265.93,0,0,0,0,113848.47,NONE,A,0,113848.47,0,341545.41,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
530,USDA,1/14/2022,60 Days Delinquent,112276.58,460,3,10/1/2021,KY,GNMA,2/1/2022,120,1122.7658,0,1122.7658,0,0.982978637,0,1.000167394,0,0,110365.4796,0,112295.3745,0,0,0,0,0,0,0,0,0,0,0,0,-2074.02,0,-144.13,0,0,0,0,112276.58,NONE,A,0,112276.58,0,336829.74,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
531,USDA,1/14/2022,120 Days Delinquent,80466.61,460,13,12/1/2020,LA,GNMA,2/1/2022,420,2816.33135,80259.0975,83075.42885,0.997421135,0,0,0.995121604,0,0,0,0,80074.06204,0,0,0,0,0,0,0,0,0,0,-410.49,0,0,0,-595.53,0,0,0,0,80466.61,NONE,D,80466.61,0,0,1046065.93,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
532,USDA,1/14/2022,120 Days Delinquent,95496.71,460,15,10/1/2020,OH,GNMA,2/1/2022,480,3819.8684,95433.04897,99252.91737,0.999333369,0.987550411,0,0.99344847,0,0,94307.81523,0,94871.06041,0,0,0,0,0,0,0,0,0,0,-444.9,0,-1570.14,0,-1006.89,0,0,0,0,95496.71,NONE,D,95496.71,0,0,1432450.65,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
533,USDA,1/14/2022,120 Days Delinquent,151580.82,424,5,8/1/2021,LA,GNMA,2/1/2022,180,2273.7123,150993.9666,153267.6789,0.996128445,0.978559952,0,0.994513964,0,0,148330.92,0,150749.2422,0,0,0,0,0,0,0,0,0,0,-703.19,0,-3366.24,0,-947.91,0,0,0,0,151580.82,NONE,A,0,151580.82,0,757904.1,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
534,USDA,1/14/2022,Foreclosure,102114.16,460,27,10/1/2019,IL,GNMA,2/1/2022,840,7147.9912,101194.3466,108342.3378,0.990992303,0.973551529,0,0.997671789,0,0,99413.39661,0,101876.4167,0,0,0,0,0,0,0,0,0,0,-1600.94,0,-3381.89,0,-918.87,0,0,0,0,102114.16,NONE,D,102114.16,0,0,2757082.32,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
535,USDA,1/14/2022,120 Days Delinquent,108753.59,408,11,2/1/2021,WV,GNMA,2/1/2022,360,3262.6077,0,3262.6077,0,0,0,1.001458079,0,0,0,0,108912.1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-279.15,0,0,0,0,108753.59,NONE,D,108753.59,0,0,1196289.49,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
536,USDA,1/14/2022,Foreclosure,144403.3,460,3,10/1/2021,TX,GNMA,2/1/2022,120,1444.033,143837.1644,145281.1974,0.996079483,0,0,0.999966854,0,0,0,0,144398.5135,0,0,0,0,0,0,0,0,0,0,-745.36,0,0,0,-184.01,0,0,0,0,144403.3,NONE,A,0,144403.3,0,433209.9,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
537,USDA,1/14/2022,60 Days Delinquent,135096.91,460,3,10/1/2021,TX,GNMA,2/1/2022,120,1350.9691,134331.3835,135682.3526,0.994333501,0,0,0.999910144,0,0,0,0,135084.7707,0,0,0,0,0,0,0,0,0,0,-916.34,0,0,0,-162.95,0,0,0,0,135096.91,NONE,A,0,135096.91,0,405290.73,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
538,USDA,1/14/2022,60 Days Delinquent,179229.97,430,3,10/1/2021,WA,GNMA,2/1/2022,120,1792.2997,178368.8208,180161.1205,0.995195284,0.976900381,0,0.997744773,0,0,175089.8259,0,178825.7656,0,0,0,0,0,0,0,0,0,0,-913.05,0,-4192.05,0,-456.11,0,0,0,0,179229.97,NONE,A,0,179229.97,0,537689.91,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
539,USDA,1/14/2022,60 Days Delinquent,99900.49,460,3,10/1/2021,IN,GNMA,2/1/2022,120,999.0049,99418.96306,100417.968,0.995179934,0.98050327,0,0.999687313,0,0,97952.75712,0,99869.25243,0,0,0,0,0,0,0,0,0,0,-607.04,0,-2073.25,0,-156.75,0,0,0,0,99900.49,NONE,A,0,99900.49,0,299701.47,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
540,USDA,1/14/2022,120 Days Delinquent,190233.97,460,14,11/1/2020,NC,GNMA,2/1/2022,450,7133.773875,190530.6306,197664.4045,1.001559451,0.984659618,0,0.983559236,0,0,187315.7083,0,187106.3781,0,0,1,0,0,0,0,0,0,0,180.03,0,-3034.9,0,-3244.23,0,0,0,1,190233.97,NEC_B1,D,190233.97,0,0,2663275.58,0,0,0,0,UNK,1,B1_Selector_540,1,0,0,0,0,0,0,0
541,USDA,1/14/2022,120 Days Delinquent,113565.81,460,5,8/1/2021,NC,GNMA,2/1/2022,180,1703.48715,112942.9162,114646.4034,0.99451513,0,0,0.999333555,0,0,0,0,113490.1246,0,0,0,0,0,0,0,0,0,0,-891.48,0,0,0,-344.27,0,0,0,0,113565.81,NONE,A,0,113565.81,0,567829.05,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
542,USDA,1/14/2022,Foreclosure,375135.57,460,40,9/1/2018,HI,GNMA,2/1/2022,1230,38451.39593,365547.4798,403998.8758,0.974441,0.961195529,0,0.985227837,0,0,360578.6326,0,369594.0062,0,0,0,0,0,0,0,0,0,0,-11122.34,0,-16091.19,0,-7075.82,0,0,0,0,375135.57,NONE,D,375135.57,0,0,15005422.8,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
543,USDA,1/14/2022,120 Days Delinquent,116361.39,460,21,4/1/2020,LA,GNMA,2/1/2022,660,6399.87645,115895.9666,122295.843,0.99600019,0.976510541,0,0.986592938,0,0,113628.1239,0,114801.3256,0,0,0,0,0,0,0,0,0,0,-739.31,0,-3007.15,0,-1833.95,0,0,0,0,116361.39,NONE,D,116361.39,0,0,2443589.19,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
544,USDA,1/14/2022,120 Days Delinquent,116040.99,460,18,7/1/2020,IL,GNMA,2/1/2022,570,5511.947025,116027.9014,121539.8484,0.999887207,0.983745364,0,0.993506889,0,0,114154.786,0,115287.5229,0,0,0,0,0,0,0,0,0,0,-547.3,0,-2420.41,0,-1287.68,0,0,0,0,116040.99,NONE,D,116040.99,0,0,2088737.82,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
545,USDA,1/14/2022,60 Days Delinquent,136616.01,427,3,10/1/2021,MO,GNMA,2/1/2022,120,1366.1601,135767.2354,137133.3955,0.993787151,0,0,0.974537233,0,0,0,0,133137.3883,0,0,1,0,0,0,0,0,0,0,9.13,0,0,0,-2620.71,0,0,0,1,136616.01,NEC_B1,A,0,136616.01,0,409848.03,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
546,USDA,1/14/2022,120 Days Delinquent,117547.09,460,5,8/1/2021,UT,GNMA,2/1/2022,180,1763.20635,116893.3001,118656.5064,0.99443806,0,0,0.998939758,0,0,0,0,117422.4616,0,0,0,0,0,0,0,0,0,0,-953.2,0,0,0,-424.03,0,0,0,0,117547.09,NONE,A,0,117547.09,0,587735.45,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
547,USDA,1/14/2022,120 Days Delinquent,103744.45,460,5,8/1/2021,NC,GNMA,2/1/2022,180,1556.16675,103500.2633,105056.43,0.997646267,0.984151686,0,1.00028452,0,0,102100.2754,0,103773.9674,0,0,0,0,0,0,0,0,0,0,-550,0,-1949.99,0,-276.3,0,0,0,0,103744.45,NONE,A,0,103744.45,0,518722.25,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
548,USDA,1/14/2022,Foreclosure,98609.88,460,3,10/1/2021,GA,GNMA,2/1/2022,120,986.0988,0,986.0988,0,0,0,0.999689203,0,0,0,0,98579.23239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.22,0,0,0,0,98609.88,NONE,A,0,98609.88,0,295829.64,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
549,USDA,1/14/2022,120 Days Delinquent,170889.68,460,25,12/1/2019,IN,GNMA,2/1/2022,780,11107.8292,169922.5123,181030.3415,0.994340397,0.986270585,0,0.992981387,0,0,168543.4647,0,169690.2714,0,0,0,0,0,0,0,0,0,0,-1805.08,0,-3184.13,0,-2037.32,0,0,0,0,170889.68,NONE,D,170889.68,0,0,4272242,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
550,USDA,1/14/2022,90 Days Delinquent,119304.01,460,4,9/1/2021,IN,GNMA,2/1/2022,150,1491.300125,118821.4795,120312.7796,0.995955455,0.981188774,0,0.996561655,0,0,117059.7554,0,118893.8016,0,0,0,0,0,0,0,0,0,0,-642.14,0,-2403.86,0,-569.82,0,0,0,0,119304.01,NONE,A,0,119304.01,0,477216.04,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
